,households,name,latitude,longitude,geometry,GEOID
470930059082,827,CCL - Green Acres,35.9676378,-84.1484597,POINT (-84.1484597 35.9676378),4709391044
470930060011,1464,FL - Middleburg,35.971555,-84.1018045,POINT (-84.1018045 35.971555),4709391044
470930060021,667,CCL - Salt of the Earth,36.0063957,-84.0630418,POINT (-84.06304179999999 36.0063957),4709391044
470930060022,821,GX - Parks and Rec,35.9965478,-84.052582,POINT (-84.052582 35.9965478),4709391044
470930060023,1135,FL - Middleburg,35.9881948,-84.0974927,POINT (-84.0974927 35.9881948),4709391044
470930060031,1097,CCL - Salt of the Earth,36.0163675,-84.0747245,POINT (-84.0747245 36.0163675),4709391044
470930060032,727,CCL - Green Acres,36.0001141,-84.103846,POINT (-84.103846 36.0001141),4709391044
470930061021,616,RO - Southern Satellites,36.080849,-84.0513937,POINT (-84.05139370000001 36.080849),4709391234
470930061022,436,FL - Soccer Moms,36.0675209,-84.024332,POINT (-84.024332 36.0675209),4709391234
470930061023,1137,FL - Middleburg,36.0501853,-84.0084758,POINT (-84.0084758 36.0501853),4709391234
470930061031,918,FL - Soccer Moms,36.035744,-84.0428282,POINT (-84.0428282 36.035744),4709391234
470930061032,453,GX - Comfortable Empty Nesters,36.0271175,-84.0465491,POINT (-84.04654909999999 36.0271175),4709391234
470930061033,669,HT - Small Town Simplicity,36.0333871,-84.057958,POINT (-84.057958 36.0333871),4709391234
470930061041,1040,MG - Old and Newcomers,36.0240443,-84.0203103,POINT (-84.02031030000001 36.0240443),4709391234
470930061042,1249,CCL - Green Acres,36.0479341,-84.0360114,POINT (-84.03601140000001 36.0479341),4709391234
470930062021,963,FL - Middleburg,36.1016284,-83.9145057,POINT (-83.91450570000001 36.1016284),4709391234
470930062022,1020,CCL - Green Acres,36.1022904,-83.937132,POINT (-83.93713200000001 36.1022904),4709391234
470930062031,799,GX - Midlife Constants,36.0857012,-83.9128757,POINT (-83.9128757 36.0857012),4709391234
470930062032,652,FL - Middleburg,36.0745838,-83.9091175,POINT (-83.90911749999999 36.0745838),4709391234
470930062033,646,GX - Rustbelt Traditions,36.0642957,-83.9169675,POINT (-83.9169675 36.0642957),4709391234
470930062051,830,GX - Comfortable Empty Nesters,36.0879839,-83.9491889,POINT (-83.9491889 36.0879839),4709391234
470930062052,908,FL - Soccer Moms,36.093064,-83.9746377,POINT (-83.9746377 36.093064),4709391234
470930062061,965,CCL - Green Acres,36.0735399,-84.000553,POINT (-84.000553 36.0735399),4709391234
470930062062,916,CCL - Green Acres,36.0750765,-83.9803001,POINT (-83.98030009999999 36.0750765),4709391234
470930062071,1549,FL - Middleburg,36.0444443,-83.9832597,POINT (-83.9832597 36.0444443),4709391234
470930062081,1022,RO - Down the Road,36.0531112,-83.9436096,POINT (-83.9436096 36.0531112),4709391234
470930062082,703,GX - Midlife Constants,36.0709956,-83.95112,POINT (-83.95112 36.0709956),4709391234
470930062083,493,CCL - Green Acres,36.0615601,-83.948027,POINT (-83.948027 36.0615601),4709391234
470930063011,675,CCL - Salt of the Earth,36.1299149,-83.988739,POINT (-83.988739 36.1299149),4709391424
470930063012,651,FL - Middleburg,36.1157374,-83.9580134,POINT (-83.9580134 36.1157374),4709391424
470930063021,690,RO - Southern Satellites,36.1485275,-83.935156,POINT (-83.93515600000001 36.1485275),4709391424
470930063022,391,RO - Southern Satellites,36.1509153,-83.8950059,POINT (-83.8950059 36.1509153),4709391424
470930064011,604,RO - Southern Satellites,36.0970354,-83.8745788,POINT (-83.87457879999999 36.0970354),4709391424
470930064012,957,FL - Middleburg,36.1004287,-83.8869854,POINT (-83.8869854 36.1004287),4709391234
470930064021,620,CCL - Salt of the Earth,36.1458564,-83.8230747,POINT (-83.82307470000001 36.1458564),4709391424
470930064022,1322,FL - Middleburg,36.1383789,-83.870188,POINT (-83.870188 36.1383789),4709391424
470930064031,1157,FL - Middleburg,36.1096936,-83.8355714,POINT (-83.83557140000001 36.1096936),4709391424
470930065011,427,RO - Rooted Rural,36.085047,-83.7742494,POINT (-83.7742494 36.085047),4709391424
470930065012,999,CCL - Salt of the Earth,36.1333038,-83.7637177,POINT (-83.7637177 36.1333038),4709391424
470930065021,720,CCL - Heartland Communities,36.0650524,-83.757038,POINT (-83.75703799999999 36.0650524),4709391424
470930065022,622,RO - Rooted Rural,36.0933896,-83.7148451,POINT (-83.71484510000001 36.0933896),4709391424
470930066001,480,MS - Set to Impress,35.9767603,-83.9279685,POINT (-83.92796850000001 35.9767603),4709390284
470930066002,1012,MS - Set to Impress,35.9853313,-83.9236165,POINT (-83.92361649999999 35.9853313),4709390284
470930067001,341,MS - Set to Impress,35.9791825,-83.9124635,POINT (-83.9124635 35.9791825),4709390094
470930067002,474,SS - Social Security Set ,35.9817039,-83.8984107,POINT (-83.8984107 35.9817039),4709390094
470930067003,644,MG - Hardscrabble Road,35.9859189,-83.9014953,POINT (-83.90149529999999 35.9859189),4709390094
470930068001,650,HT - Modest Income Homes,35.9752327,-83.9002818,POINT (-83.9002818 35.9752327),4709390094
470930068002,720,MS - City Commons,35.9692858,-83.9112079,POINT (-83.91120789999999 35.9692858),4709390094
470930068003,991,HT - Modest Income Homes,35.9675791,-83.8973003,POINT (-83.8973003 35.9675791),4709390094
470930068004,250,SS - Silver & Gold,35.9632007,-83.9069534,POINT (-83.90695340000001 35.9632007),4709390094
470930069001,626,SP - Dorms to Diplomas,35.9599364,-83.9318494,POINT (-83.9318494 35.9599364),4709390094
470930069002,1162,SP - Dorms to Diplomas,35.9583825,-83.9400352,POINT (-83.9400352 35.9583825),4709390094
470930069003,1115,SP - Dorms to Diplomas,35.9634059,-83.9296114,POINT (-83.9296114 35.9634059),4709390094
470930070001,598,MS - City Commons,35.9715677,-83.936507,POINT (-83.93650700000001 35.9715677),4709390094
470930070002,378,MG - Hardscrabble Road,35.9679301,-83.9458863,POINT (-83.9458863 35.9679301),4709390094
470930071001,693,UA - Urban Chic,35.9381735,-83.9598777,POINT (-83.95987770000001 35.9381735),4709390664
470930071002,607,UA - Urban Chic,35.9335429,-83.9684602,POINT (-83.9684602 35.9335429),4709390664
470930071003,538,SS - Golden Years,35.9304931,-83.9848258,POINT (-83.9848258 35.9304931),4709391614
470959601001,272,RO - Rooted Rural,36.3501101,-89.4589754,POINT (-89.4589754 36.3501101),4709590286
470959601002,582,HT - Small Town Simplicity,36.3727024,-89.4793341,POINT (-89.4793341 36.3727024),4709590286
470959601003,0,,36.4197024,-89.4544902,POINT (-89.4544902 36.4197024),4709590096
470959601004,431,RO - Rural Bypasses,36.433973,-89.4414065,POINT (-89.4414065 36.433973),4709590096
470959602001,263,RO - Rural Bypasses,36.299694,-89.5066017,POINT (-89.5066017 36.299694),4709590476
470959602002,384,HT - Small Town Simplicity,36.2669685,-89.4835208,POINT (-89.48352079999999 36.2669685),4709590476
470959602003,274,RO - Rural Bypasses,36.2226957,-89.5689254,POINT (-89.5689254 36.2226957),4709590476
470970501001,314,RO - Rural Bypasses,35.7688564,-89.7559881,POINT (-89.7559881 35.7688564),4709790858
470970501002,245,RO - Rural Bypasses,35.6358013,-89.7936734,POINT (-89.7936734 35.6358013),4716790548
470970502001,293,CCL - Heartland Communities,35.8727015,-89.4075123,POINT (-89.40751229999999 35.8727015),4709791428
470970502002,319,RO - Rural Bypasses,35.8872675,-89.3714036,POINT (-89.37140359999999 35.8872675),4709791428
470970502003,371,HT - Small Town Simplicity,35.9091811,-89.4060076,POINT (-89.4060076 35.9091811),4709791428
470970502004,469,RO - Rooted Rural,35.9048432,-89.4942437,POINT (-89.4942437 35.9048432),4709791238
470970503001,312,RO - Rural Bypasses,35.8432057,-89.3909054,POINT (-89.39090539999999 35.8432057),4709791238
470970503002,350,RO - Southern Satellites,35.8355704,-89.4541584,POINT (-89.4541584 35.8355704),4709791238
470970503003,422,RO - Southern Satellites,35.8505968,-89.5456223,POINT (-89.54562230000001 35.8505968),4709791238
470970504001,368,RO - Rooted Rural,35.7748625,-89.6332659,POINT (-89.6332659 35.7748625),4709791048
470970504002,417,RO - Southern Satellites,35.811252,-89.5355206,POINT (-89.5355206 35.811252),4709791048
470970504003,427,CCL - Heartland Communities,35.7820045,-89.4635904,POINT (-89.4635904 35.7820045),4709790288
470970505031,313,RO - Rooted Rural,35.7391142,-89.5972942,POINT (-89.59729419999999 35.7391142),4709790098
470970505032,575,CCL - Heartland Communities,35.7804781,-89.5531512,POINT (-89.5531512 35.7804781),4709791048
470970505041,285,MS - City Commons,35.7644339,-89.5297128,POINT (-89.5297128 35.7644339),4709790288
470970505042,799,HT - Small Town Simplicity,35.7313557,-89.551361,POINT (-89.551361 35.7313557),4709790478
470970505051,597,MS - City Commons,35.7302825,-89.527908,POINT (-89.527908 35.7302825),4709790668
470970505052,366,MS - City Commons,35.7382217,-89.5161255,POINT (-89.5161255 35.7382217),4709790668
470970505053,192,HT - Small Town Simplicity,35.762537,-89.506977,POINT (-89.50697700000001 35.762537),4709790288
470970505054,255,MG - Hardscrabble Road,35.7368092,-89.5368698,POINT (-89.53686980000001 35.7368092),4709790478
470970505061,484,CCL - Heartland Communities,35.6993751,-89.4936898,POINT (-89.4936898 35.6993751),4709790668
470970505062,424,RO - Southern Satellites,35.7340996,-89.4713931,POINT (-89.4713931 35.7340996),4709790288
470970506001,347,RO - Rural Bypasses,35.6422038,-89.5288628,POINT (-89.5288628 35.6422038),4709790098
470970506002,619,RO - Rural Bypasses,35.6819574,-89.5994994,POINT (-89.5994994 35.6819574),4709790098
470999601001,899,RO - Southern Satellites,35.4034771,-87.2711509,POINT (-87.27115089999999 35.4034771),4709991810
470999601002,730,RO - Southern Satellites,35.423447,-87.3822324,POINT (-87.38223240000001 35.423447),4709992000
470999602001,584,RO - Southern Satellites,35.3518256,-87.5049731,POINT (-87.5049731 35.3518256),4709992380
470999602002,405,RO - Rooted Rural,35.2581075,-87.5059108,POINT (-87.5059108 35.2581075),4709992380
470999603001,633,CCL - Heartland Communities,35.2985339,-87.2660508,POINT (-87.2660508 35.2985339),4709991620
470999603002,713,RO - Southern Satellites,35.3521237,-87.2929779,POINT (-87.2929779 35.3521237),4709991810
470999603003,493,RO - Rooted Rural,35.3379725,-87.3853758,POINT (-87.38537580000001 35.3379725),4709992190
470999604011,742,GX - Midlife Constants,35.2509383,-87.2823475,POINT (-87.2823475 35.2509383),4709991430
470999604012,660,SS - Retirement Communities,35.2645655,-87.3068332,POINT (-87.3068332 35.2645655),4709991620
470999604013,350,HT - Small Town Simplicity,35.2423032,-87.3234042,POINT (-87.3234042 35.2423032),4709993330
470999604014,421,HT - Small Town Simplicity,35.2472219,-87.3219339,POINT (-87.3219339 35.2472219),4709993140
470999604015,296,RO - Rooted Rural,35.2439588,-87.2389173,POINT (-87.2389173 35.2439588),4709991430
470999604021,913,CCL - Salt of the Earth,35.219118,-87.3130426,POINT (-87.3130426 35.219118),4709991240
470999604022,498,RO - Southern Satellites,35.1998722,-87.2583627,POINT (-87.25836270000001 35.1998722),4709991430
470999604023,285,HT - Traditional Living,35.2366706,-87.3234987,POINT (-87.3234987 35.2366706),4709991240
470999605011,589,HT - Small Town Simplicity,35.2809788,-87.3741661,POINT (-87.3741661 35.2809788),4709992570
470999605012,703,HT - Small Town Simplicity,35.2506642,-87.3349311,POINT (-87.33493110000001 35.2506642),4709992950
470999605013,397,HT - Small Town Simplicity,35.2815963,-87.3304746,POINT (-87.3304746 35.2815963),4709992570
470999605021,1007,CCL - Salt of the Earth,35.2358046,-87.4283206,POINT (-87.42832060000001 35.2358046),4709992380
470999605022,494,CCL - Salt of the Earth,35.183153,-87.412927,POINT (-87.412927 35.183153),4709990860
470999605023,312,HT - Small Town Simplicity,35.2298637,-87.3472232,POINT (-87.3472232 35.2298637),4709990860
470999606001,269,RO - Rooted Rural,35.1402773,-87.5357719,POINT (-87.5357719 35.1402773),4709991050
470999606002,601,RO - Rooted Rural,35.0291177,-87.5390203,POINT (-87.5390203 35.0291177),4709991050
470999607001,554,RO - Rooted Rural,35.0439965,-87.4213291,POINT (-87.42132909999999 35.0439965),4709990290
470999607002,418,CCL - Salt of the Earth,35.0736313,-87.4271884,POINT (-87.42718840000001 35.0736313),4709990290
470999607003,706,CCL - Heartland Communities,35.1035637,-87.4545708,POINT (-87.4545708 35.1035637),4709990100
470999608001,627,RO - Rooted Rural,35.1416122,-87.3397455,POINT (-87.33974550000001 35.1416122),4709990480
470999608002,720,CCL - Salt of the Earth,35.1519141,-87.2682209,POINT (-87.2682209 35.1519141),4709990670
470999609001,436,RO - Southern Satellites,35.0552896,-87.2702875,POINT (-87.27028749999999 35.0552896),4709990480
470999609002,386,RO - Rooted Rural,35.0499887,-87.3477533,POINT (-87.34775329999999 35.0499887),4709990290
471019701001,1042,RO - Rooted Rural,35.5378742,-87.3867634,POINT (-87.38676340000001 35.5378742),4710190102
471019701002,807,RO - Rooted Rural,35.465772,-87.5551966,POINT (-87.5551966 35.465772),4710190862
471019702001,381,RO - Rooted Rural,35.5480319,-87.639293,POINT (-87.639293 35.5480319),4710190482
471019702002,517,HT - Small Town Simplicity,35.5579305,-87.5609416,POINT (-87.56094160000001 35.5579305),4710191052
471019702003,525,RO - Rooted Rural,35.6028542,-87.5448422,POINT (-87.54484220000001 35.6028542),4710190482
471019702004,606,RO - Rural Bypasses,35.5540008,-87.5298178,POINT (-87.5298178 35.5540008),4710191432
471019702005,878,RO - Rooted Rural,35.5297569,-87.5563568,POINT (-87.5563568 35.5297569),4710191242
471039750001,408,CCL - Prairie Living,35.2461872,-86.5059091,POINT (-86.5059091 35.2461872),4710391054
471039750002,263,RO - Rooted Rural,35.1810257,-86.4362968,POINT (-86.43629679999999 35.1810257),4710391244
471039751001,456,RO - Rooted Rural,35.3032237,-86.6246064,POINT (-86.6246064 35.3032237),4710390294
471039751002,451,CCL - Salt of the Earth,35.2376846,-86.6242197,POINT (-86.6242197 35.2376846),4710390294
471039752001,333,RO - Rooted Rural,35.1589472,-86.7165343,POINT (-86.71653430000001 35.1589472),4710390294
471039752002,386,RO - Rooted Rural,35.1882006,-86.7884392,POINT (-86.7884392 35.1882006),4710390294
471039753001,276,MS - City Commons,35.1460027,-86.5799983,POINT (-86.5799983 35.1460027),4710390864
471039753002,385,HT - Modest Income Homes,35.1518228,-86.5858303,POINT (-86.5858303 35.1518228),4710390864
471039753003,953,CCL - Heartland Communities,35.1636622,-86.583651,POINT (-86.583651 35.1636622),4710391054
471039753004,429,RO - Southern Satellites,35.14053,-86.6209952,POINT (-86.6209952 35.14053),4710390864
471039753005,727,HT - Small Town Simplicity,35.1190117,-86.5817904,POINT (-86.5817904 35.1190117),4710390864
471039754001,555,CCL - Heartland Communities,35.1755116,-86.5654191,POINT (-86.5654191 35.1755116),4710391054
471039754002,441,HT - Small Town Simplicity,35.1514179,-86.5435114,POINT (-86.5435114 35.1514179),4710390484
471039754003,584,GX - Midlife Constants,35.1141244,-86.5195216,POINT (-86.5195216 35.1141244),4710390484
471039755001,735,RO - Southern Satellites,35.0911002,-86.4393724,POINT (-86.4393724 35.0911002),4710391244
471039755002,545,RO - Rooted Rural,35.0703952,-86.3681807,POINT (-86.3681807 35.0703952),4710391244
471039755003,657,RO - Southern Satellites,35.0106278,-86.4164374,POINT (-86.41643740000001 35.0106278),4710391244
471039756011,878,CCL - Salt of the Earth,35.0532749,-86.5230135,POINT (-86.5230135 35.0532749),4710391434
471039756012,812,RO - Rooted Rural,35.0187664,-86.53484,POINT (-86.53484 35.0187664),4710391434
471039756013,388,RO - Rooted Rural,35.0622779,-86.5668091,POINT (-86.5668091 35.0622779),4710390674
471039756021,621,RO - Rooted Rural,35.0349538,-86.6310776,POINT (-86.6310776 35.0349538),4710390104
471039756022,1001,RO - Southern Satellites,35.0517782,-86.5860032,POINT (-86.58600319999999 35.0517782),4710390674
471039757001,790,RO - Rooted Rural,35.0447843,-86.77797,POINT (-86.77797 35.0447843),4710390104
471039757002,516,CCL - Salt of the Earth,35.0686761,-86.694613,POINT (-86.694613 35.0686761),4710390104
471050601001,537,CCL - Salt of the Earth,35.8663698,-84.2772184,POINT (-84.2772184 35.8663698),4710590866
471050601002,1165,RO - Rooted Rural,35.8062033,-84.3429165,POINT (-84.3429165 35.8062033),4710590866
471050601003,277,CCL - Salt of the Earth,35.8621085,-84.3189044,POINT (-84.31890439999999 35.8621085),4710590866
471050602011,373,CCL - Green Acres,35.7923259,-84.3169219,POINT (-84.3169219 35.7923259),4710590866
471050602012,1051,RO - Southern Satellites,35.7637936,-84.3190739,POINT (-84.31907390000001 35.7637936),4710590106
471050602021,1075,HT - Small Town Simplicity,35.8087544,-84.2740599,POINT (-84.2740599 35.8087544),4710590296
471050602022,291,GX - Rustbelt Traditions,35.7864929,-84.268442,POINT (-84.26844199999999 35.7864929),4710590296
471050602023,455,HT - Small Town Simplicity,35.7928947,-84.2716579,POINT (-84.27165789999999 35.7928947),4710590296
471050602024,347,HT - Small Town Simplicity,35.7877405,-84.2786558,POINT (-84.2786558 35.7877405),4710590296
471050602025,968,RO - Down the Road,35.7989991,-84.2841964,POINT (-84.2841964 35.7989991),4710590296
471050603011,981,GX - Comfortable Empty Nesters,35.8543919,-84.2447431,POINT (-84.24474309999999 35.8543919),4710590866
471050603012,779,RO - Southern Satellites,35.8268886,-84.2613395,POINT (-84.26133950000001 35.8268886),4710590296
471050603021,615,CCL - Green Acres,35.8378361,-84.2198138,POINT (-84.2198138 35.8378361),4710590866
471050603022,568,GX - Comfortable Empty Nesters,35.8209014,-84.2376886,POINT (-84.2376886 35.8209014),4710591056
